"date_value","dispoType","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2018-04-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1
2018-04-24,"Guilty",1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0,1
2018-04-24,"Guilty Plea/Nolo",0,1,0,4,1,6,4,1,0,0,1,2,3,0,6,22,0,20
2018-04-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2018-04-24,"Total",1,1,1,8,2,17,8,1,0,0,1,7,6,0,21,35,2,59
2018-04-25,"Dismissed/Withdrawn/Etc",0,0,0,2,4,5,1,0,0,0,0,2,0,0,12,28,3,17
2018-04-25,"Diversion",0,0,1,0,0,2,0,0,0,0,0,0,1,0,11,6,0,8
2018-04-25,"Guilty",2,0,1,0,0,0,0,0,0,0,0,1,0,1,7,2,2,3
2018-04-25,"Guilty Plea/Nolo",0,0,4,1,3,5,7,1,0,0,1,0,1,1,6,23,3,16
2018-04-25,"Not Guilty/Acquittal",1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,2
2018-04-25,"Total",3,0,6,3,9,12,9,1,0,0,1,3,2,2,36,60,10,46
2018-04-26,"Dismissed/Withdrawn/Etc",0,1,0,3,3,7,4,0,0,0,2,5,0,0,6,12,3,32
2018-04-26,"Diversion",0,0,0,1,0,0,0,0,0,0,0,2,0,0,6,2,1,9
2018-04-26,"Guilty",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1
2018-04-26,"Guilty Plea/Nolo",0,0,1,2,1,4,0,3,0,0,0,0,4,1,7,10,1,17
2018-04-26,"Not Guilty/Acquittal",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2018-04-26,"Total",0,1,2,6,5,13,4,4,0,0,2,7,4,1,20,26,5,60
2018-04-27,"Dismissed/Withdrawn/Etc",1,0,2,3,1,10,1,0,0,0,1,4,3,1,16,6,5,26
2018-04-27,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
2018-04-27,"Guilty",0,0,0,1,3,1,0,0,0,0,0,0,0,0,5,0,0,6
2018-04-27,"Guilty Plea/Nolo",0,0,1,1,1,5,4,0,0,0,1,1,1,0,5,12,1,8
2018-04-27,"Not Guilty/Acquittal",0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,4
2018-04-27,"Total",1,0,3,5,7,16,5,0,0,0,2,5,4,2,26,18,24,47
2018-04-28,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-28,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2018-04-28,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-28,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-28,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2018-04-30,"Dismissed/Withdrawn/Etc",0,1,3,2,0,9,2,1,0,0,1,2,0,2,7,6,5,20
2018-04-30,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,2
2018-04-30,"Guilty",0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,3,3
2018-04-30,"Guilty Plea/Nolo",0,4,2,2,4,1,0,1,0,0,0,5,1,0,4,13,5,16
2018-04-30,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2018-04-30,"Total",0,5,5,6,4,11,2,2,0,0,1,7,3,3,15,21,15,42
2018-05-01,"Dismissed/Withdrawn/Etc",0,0,2,1,0,10,1,0,0,0,1,2,1,1,8,17,5,26
2018-05-01,"Diversion",0,0,0,0,0,0,0,0,0,0,1,1,2,0,7,1,0,5
2018-05-01,"Guilty",0,0,0,0,0,2,0,0,0,0,0,0,1,0,8,0,0,1
2018-05-01,"Guilty Plea/Nolo",0,2,1,2,0,6,3,1,0,0,2,2,4,4,9,14,6,22
2018-05-01,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1
2018-05-01,"Total",0,2,3,3,0,20,4,1,0,0,5,5,8,5,32,32,11,55
2018-05-02,"Dismissed/Withdrawn/Etc",0,1,1,2,4,4,3,0,0,0,2,5,1,0,10,5,5,41
2018-05-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
2018-05-02,"Guilty",3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,2,0
2018-05-02,"Guilty Plea/Nolo",2,1,3,2,4,2,0,1,1,0,5,0,2,2,3,9,7,16
2018-05-02,"Not Guilty/Acquittal",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,8,1
2018-05-02,"Total",6,2,4,4,9,11,3,1,1,0,7,5,3,2,28,17,22,58
2018-05-03,"Dismissed/Withdrawn/Etc",0,0,1,1,3,4,1,1,0,0,0,13,2,1,22,13,9,41
2018-05-03,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
2018-05-03,"Guilty",1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0
2018-05-03,"Guilty Plea/Nolo",1,0,1,8,3,2,3,9,0,1,1,0,1,2,2,13,0,12
2018-05-03,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
2018-05-03,"Total",2,1,2,9,7,6,4,10,0,1,1,14,3,3,28,26,13,56
2018-05-04,"Dismissed/Withdrawn/Etc",0,0,22,1,1,2,0,0,0,0,5,8,0,1,13,8,4,28
2018-05-04,"Diversion",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9,1
2018-05-04,"Guilty",1,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,1,2
2018-05-04,"Guilty Plea/Nolo",0,0,2,2,0,1,4,0,0,0,0,0,3,1,3,5,3,12
2018-05-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3
2018-05-04,"Total",1,0,24,3,3,4,4,0,0,0,5,9,3,3,21,16,18,46
2018-05-07,"Dismissed/Withdrawn/Etc",0,3,0,5,1,4,0,1,0,0,0,2,3,0,6,8,2,21
2018-05-07,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,0,2
2018-05-07,"Guilty",0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,1
2018-05-07,"Guilty Plea/Nolo",1,1,3,2,2,2,0,0,0,0,0,1,2,0,3,10,9,16
2018-05-07,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
2018-05-07,"Total",1,4,3,7,3,8,0,1,0,0,0,5,5,0,17,24,15,41
2018-05-08,"Dismissed/Withdrawn/Etc",0,1,0,0,1,8,4,1,0,0,0,4,1,1,8,25,5,27
2018-05-08,"Diversion",0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,2
2018-05-08,"Guilty",0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,1
2018-05-08,"Guilty Plea/Nolo",0,2,2,1,1,1,1,0,0,0,1,0,0,0,4,14,1,10
2018-05-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-05-08,"Total",0,3,2,2,2,9,5,1,0,0,2,6,1,1,20,43,6,41
2018-05-09,"Dismissed/Withdrawn/Etc",0,0,2,2,1,3,0,1,0,0,0,2,1,2,9,15,3,17
2018-05-09,"Diversion",0,0,0,0,0,0,0,0,0,0,1,1,0,2,12,10,0,13
2018-05-09,"Guilty",0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,2,1
2018-05-09,"Guilty Plea/Nolo",0,2,1,0,2,3,2,0,0,0,0,0,0,0,1,14,2,8
2018-05-09,"Not Guilty/Acquittal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
2018-05-09,"Total",0,2,3,2,3,7,3,1,0,0,1,3,1,4,30,43,8,41
2018-05-10,"Dismissed/Withdrawn/Etc",0,1,2,0,1,2,0,1,0,0,0,0,0,0,1,5,0,14
2018-05-10,"Diversion",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-10,"Guilty",2,1,2,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0
2018-05-10,"Guilty Plea/Nolo",0,1,5,7,1,4,1,0,0,0,0,5,1,1,0,14,1,10
2018-05-10,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
2018-05-10,"Total",2,3,10,7,6,9,1,1,0,0,0,5,1,3,4,20,1,26
2018-05-11,"Dismissed/Withdrawn/Etc",0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3,0,7
2018-05-11,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-11,"Guilty",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-05-11,"Guilty Plea/Nolo",0,0,7,0,0,0,0,0,0,0,0,1,2,1,3,10,1,11
2018-05-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-05-11,"Total",2,0,7,0,1,3,0,0,0,0,0,1,2,1,4,14,1,19
2018-05-12,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-12,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2018-05-12,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-12,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-12,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-12,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2018-05-14,"Dismissed/Withdrawn/Etc",0,1,1,0,3,10,3,1,0,0,1,2,1,1,5,9,1,25
2018-05-14,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
2018-05-14,"Guilty",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2
2018-05-14,"Guilty Plea/Nolo",1,1,6,2,1,0,0,0,0,0,1,0,0,1,4,1,4,14
2018-05-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2018-05-14,"Total",2,2,7,2,5,10,3,1,0,0,3,3,1,2,10,11,6,47
2018-05-15,"Dismissed/Withdrawn/Etc",0,0,2,1,4,0,5,1,0,0,0,6,2,0,10,6,1,16
2018-05-15,"Diversion",0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,4
2018-05-15,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3
2018-05-15,"Guilty Plea/Nolo",0,0,1,2,4,1,0,0,0,0,0,2,1,1,7,17,7,9
2018-05-15,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-15,"Total",0,0,3,3,8,3,5,1,0,0,1,9,3,1,23,26,9,32
2018-05-16,"Dismissed/Withdrawn/Etc",0,0,0,0,2,7,0,0,0,0,0,2,1,0,8,24,3,21
2018-05-16,"Diversion",0,0,0,1,0,0,0,0,0,0,1,2,0,1,18,12,1,11
2018-05-16,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,4
2018-05-16,"Guilty Plea/Nolo",0,1,0,2,1,4,2,0,0,0,2,0,0,0,1,4,5,9
2018-05-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
2018-05-16,"Total",0,1,0,3,3,11,2,0,0,0,3,4,2,2,31,43,13,47
2018-05-17,"Dismissed/Withdrawn/Etc",0,0,1,6,3,12,3,0,0,0,0,3,0,1,6,9,3,26
2018-05-17,"Diversion",0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0,21,9
2018-05-17,"Guilty",0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,2
2018-05-17,"Guilty Plea/Nolo",0,0,2,0,0,4,5,4,0,0,0,0,1,1,1,14,1,7
2018-05-17,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-05-17,"Total",0,0,3,6,3,17,8,4,0,0,0,5,1,2,19,24,27,45
2018-05-18,"Dismissed/Withdrawn/Etc",0,0,1,3,2,9,1,0,0,0,1,19,3,3,17,8,7,27
2018-05-18,"Diversion",0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,2,5,2
2018-05-18,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1
2018-05-18,"Guilty Plea/Nolo",0,0,1,4,0,2,3,0,0,0,0,0,1,3,7,6,5,13
2018-05-18,"Not Guilty/Acquittal",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,4,8
2018-05-18,"Total",0,0,2,8,2,12,4,0,0,0,4,19,5,6,36,19,23,51
2018-05-19,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-19,"Diversion",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0
2018-05-19,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-19,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-19,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-19,"Total",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0
2018-05-21,"Dismissed/Withdrawn/Etc",0,0,9,1,2,2,0,0,0,0,3,3,1,3,5,5,1,17
2018-05-21,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2
2018-05-21,"Guilty",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
2018-05-21,"Guilty Plea/Nolo",2,0,6,1,5,3,5,1,0,0,6,0,2,0,2,9,6,11
2018-05-21,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-05-21,"Total",4,0,15,2,8,6,5,1,0,0,9,4,3,3,11,15,9,34
2018-05-22,"Dismissed/Withdrawn/Etc",0,0,1,0,1,6,1,3,0,0,1,3,0,0,3,8,0,20
2018-05-22,"Diversion",0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,4,0,10
2018-05-22,"Guilty",1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,3
2018-05-22,"Guilty Plea/Nolo",0,0,1,3,3,4,1,0,0,0,0,0,0,0,2,18,0,13
2018-05-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2018-05-22,"Total",1,0,2,3,4,10,2,3,0,0,1,6,3,1,11,35,1,47
2018-05-23,"Dismissed/Withdrawn/Etc",0,0,0,0,1,8,1,0,0,0,0,3,3,0,5,9,5,19
2018-05-23,"Diversion",0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,5,0,13
2018-05-23,"Guilty",0,1,0,0,0,1,0,0,0,0,0,1,0,0,6,2,1,3
2018-05-23,"Guilty Plea/Nolo",0,1,4,2,2,5,1,0,0,1,0,1,3,0,5,14,2,20
2018-05-23,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0
2018-05-23,"Total",0,2,4,2,3,22,2,0,0,1,0,5,6,0,27,31,11,55
2018-05-24,"Dismissed/Withdrawn/Etc",0,2,1,1,2,5,2,0,0,0,1,4,1,0,0,5,0,26
2018-05-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,3
2018-05-24,"Guilty",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2018-05-24,"Guilty Plea/Nolo",0,0,0,1,0,2,3,0,0,0,3,2,1,1,3,8,2,14
2018-05-24,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-05-24,"Total",0,3,1,2,3,7,5,0,0,0,4,8,2,1,5,16,2,46
2018-05-25,"Dismissed/Withdrawn/Etc",0,0,0,3,0,5,0,0,0,0,2,0,4,3,12,18,2,21
2018-05-25,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,8,2
2018-05-25,"Guilty",0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,2,6
2018-05-25,"Guilty Plea/Nolo",1,1,1,5,0,1,0,0,0,0,0,0,2,1,3,7,2,13
2018-05-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2018-05-25,"Total",1,1,1,8,0,10,0,0,0,0,2,0,8,4,17,28,16,43
2018-05-26,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-26,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018-05-26,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-26,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-26,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-26,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018-05-29,"Dismissed/Withdrawn/Etc",0,0,2,1,2,7,2,1,0,0,1,2,0,2,7,9,3,23
2018-05-29,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,0,3
2018-05-29,"Guilty",0,0,0,0,2,0,0,1,0,0,0,0,1,0,5,0,0,2
2018-05-29,"Guilty Plea/Nolo",1,0,4,9,1,2,1,1,0,0,1,3,1,2,0,9,3,18
2018-05-29,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1
2018-05-29,"Total",1,0,6,10,5,11,3,3,0,0,2,5,3,4,20,23,7,47
2018-05-30,"Dismissed/Withdrawn/Etc",0,0,1,1,3,3,0,0,0,0,4,1,0,3,8,5,5,21
2018-05-30,"Diversion",0,0,0,0,0,0,0,1,0,0,1,1,0,0,11,7,0,18
2018-05-30,"Guilty",0,0,1,1,0,0,1,0,0,0,0,2,3,0,6,1,1,8
2018-05-30,"Guilty Plea/Nolo",1,0,0,1,1,2,4,1,0,0,2,0,0,2,1,9,7,21
2018-05-30,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,7
2018-05-30,"Total",1,0,2,3,4,7,5,2,0,0,7,4,3,6,26,23,14,75
2018-05-31,"Dismissed/Withdrawn/Etc",0,2,0,0,3,9,0,0,0,0,0,2,0,2,1,7,1,23
2018-05-31,"Diversion",0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0
2018-05-31,"Guilty",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2
2018-05-31,"Guilty Plea/Nolo",0,1,1,2,1,3,2,2,0,1,0,0,1,0,1,12,1,12
2018-05-31,"Not Guilty/Acquittal",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
2018-05-31,"Total",0,3,1,4,5,12,2,2,0,1,0,2,2,2,15,22,3,40
2018-06-01,"Dismissed/Withdrawn/Etc",1,0,0,1,6,2,1,0,0,0,0,3,3,1,8,14,6,30
2018-06-01,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,9
2018-06-01,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,2,1
2018-06-01,"Guilty Plea/Nolo",1,1,0,0,4,5,0,0,0,0,0,0,0,0,3,7,10,4
2018-06-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2018-06-01,"Total",2,1,0,1,10,7,1,0,0,0,0,3,6,1,18,25,29,45
2018-06-02,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018-06-02,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-02,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-02,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-02,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018-06-04,"Dismissed/Withdrawn/Etc",1,1,0,3,6,7,1,0,0,0,1,5,2,2,5,4,2,17
2018-06-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,4
2018-06-04,"Guilty",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3
2018-06-04,"Guilty Plea/Nolo",1,2,2,1,1,8,3,0,0,0,0,0,0,0,3,4,6,3
2018-06-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2018-06-04,"Total",3,3,2,4,7,15,5,0,0,0,1,5,2,2,10,15,11,29
2018-06-05,"Dismissed/Withdrawn/Etc",0,0,0,0,1,2,1,0,0,0,1,0,1,3,10,16,1,17
2018-06-05,"Diversion",0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,2,0,4
2018-06-05,"Guilty",0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,1,1,1
2018-06-05,"Guilty Plea/Nolo",0,0,2,1,0,0,1,0,0,0,0,2,0,3,3,18,4,5
2018-06-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018-06-05,"Total",0,0,2,1,1,5,2,0,0,0,1,4,1,7,22,37,6,28
2018-06-06,"Dismissed/Withdrawn/Etc",0,0,0,0,2,3,0,1,0,0,0,0,1,2,8,10,3,12
2018-06-06,"Diversion",0,0,0,0,0,2,2,0,0,0,0,0,1,2,18,5,0,14
2018-06-06,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5
2018-06-06,"Guilty Plea/Nolo",0,0,1,1,3,2,2,0,0,0,0,2,1,0,5,17,1,11
2018-06-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2
2018-06-06,"Total",0,0,1,1,5,7,4,1,0,0,0,2,3,5,36,38,6,44
2018-06-07,"Dismissed/Withdrawn/Etc",0,3,0,1,2,7,2,0,0,0,1,6,1,2,6,7,2,14
2018-06-07,"Diversion",0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,5
2018-06-07,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2018-06-07,"Guilty Plea/Nolo",0,0,1,2,2,3,1,0,0,0,0,1,2,0,0,13,1,9
2018-06-07,"Not Guilty/Acquittal",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3
2018-06-07,"Total",0,4,1,3,4,10,3,0,0,0,1,12,5,2,9,21,5,35
2018-06-08,"Dismissed/Withdrawn/Etc",0,2,0,2,1,4,3,0,0,0,0,3,1,0,10,13,4,15
2018-06-08,"Diversion",0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,14,2
2018-06-08,"Guilty",0,0,0,1,0,1,1,0,0,0,0,1,0,0,8,1,2,1
2018-06-08,"Guilty Plea/Nolo",0,1,1,1,1,3,5,0,0,0,0,0,0,3,4,4,4,13
2018-06-08,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018-06-08,"Total",0,3,1,4,2,11,9,0,0,0,0,4,1,3,23,18,24,32
2018-06-09,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-09,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2018-06-09,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-09,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-09,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-09,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2018-06-11,"Dismissed/Withdrawn/Etc",0,1,0,2,7,6,1,0,0,0,1,0,0,2,5,2,2,20
2018-06-11,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,2
2018-06-11,"Guilty",0,1,0,0,0,1,0,0,0,0,0,2,0,0,3,0,6,3
2018-06-11,"Guilty Plea/Nolo",1,2,0,1,4,2,3,0,0,0,2,0,3,1,2,8,3,9
2018-06-11,"Not Guilty/Acquittal",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2018-06-11,"Total",1,4,1,3,12,10,4,0,0,0,3,2,4,3,17,11,12,34
2018-06-12,"Dismissed/Withdrawn/Etc",0,0,2,0,0,6,2,0,0,0,2,1,0,4,0,10,0,87
2018-06-12,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,4
2018-06-12,"Guilty",1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,2,1,0
2018-06-12,"Guilty Plea/Nolo",1,2,0,2,0,1,1,1,0,0,1,3,1,1,6,18,2,27
2018-06-12,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
2018-06-12,"Total",2,2,2,2,0,9,5,1,0,0,3,6,2,5,10,33,4,118
2018-06-13,"Dismissed/Withdrawn/Etc",0,0,0,1,1,6,1,0,0,0,3,0,3,2,11,9,5,10
2018-06-13,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,4,0,12
2018-06-13,"Guilty",0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2
2018-06-13,"Guilty Plea/Nolo",1,0,1,3,0,4,3,2,0,0,0,0,0,1,2,15,4,15
2018-06-13,"Not Guilty/Acquittal",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
2018-06-13,"Total",1,3,1,4,2,12,4,2,0,0,3,0,3,3,27,28,12,40
2018-06-14,"Dismissed/Withdrawn/Etc",0,1,1,2,0,5,0,0,0,0,0,2,1,3,3,15,2,16
2018-06-14,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,0,2
2018-06-14,"Guilty",1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,4
2018-06-14,"Guilty Plea/Nolo",0,0,3,2,1,0,3,0,0,0,0,3,1,0,6,15,3,8
2018-06-14,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-06-14,"Total",1,1,5,4,1,6,3,0,0,0,0,6,2,3,21,38,5,31
2018-06-15,"Dismissed/Withdrawn/Etc",0,1,0,1,0,8,1,0,0,0,3,3,1,1,4,4,6,9
2018-06-15,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,15,4
